IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
11012002,51656,D000195-ZZ-AVG,D000195,음식,품목대표,쑥갓나물무침,2019,전국(대표),평균,생채및 무침류,나물.채소류무침,150,g,-,-,96,-,130.3,-,4.5,5.7,-,6.6,0.3,0,0.1,0.2,0,0,-,-,-,5.8,-,-,-,-,-,-,156.07,-,1.32,48.81,87.91,-,384.37,709.99,0.67,0.2,-,0.47,-,5.95,-,-,-,-,-,0,4411.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.46,0,-,-,-,-,0.09,-,0.12,-,1.99,-,-,-,-,-,-,-,-,-,-,-,60.78,-,-,-,0,-,0.49,-,-,-,-,-,136.36,311.99,245.36,22.46,189.38,179.15,-,180.55,83.98,277.07,-,124.31,44.77,227.71,429.68,700.33,206.71,223.73,191.39,-,-,-,-,-,-,-,0.05,-,-,0.7,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.5,-,-,-,0.2,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.4,-,-,0,-,0,-,-,-,-,-,-,-,1.9,-,-,0.5,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,2.9,-,-,-,-,식약처('15) 제3권,식품의약품안전처
11012003,51659,D000201-ZZ-AVG,D000201,음식,품목대표,청포묵무침,2019,전국(대표),평균,생채및 무침류,기타 생채.무침류,250,g,-,-,149,-,217.1,-,2.9,5.2,-,22.7,1.8,0,0.5,0.7,0,0.5,-,-,-,4,-,-,-,-,-,-,33.12,-,0.61,18.48,49.15,-,126.15,724.02,0.36,0.05,-,0.14,-,18.98,-,-,-,-,-,1.88,466.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.96,0.01,-,-,-,-,0.05,-,0.05,-,0,-,-,-,-,-,-,-,-,-,-,-,26.19,-,-,-,0.05,-,2.73,-,-,-,-,-,80.51,160.76,142.13,38.53,99.03,91.69,-,109.07,45.2,163.18,-,62.07,27.2,139.37,254.99,492.71,95.1,87.17,124.38,-,-,-,-,-,-,-,0,-,-,0.8,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.5,-,-,-,0.2,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.5,-,-,0.1,-,0,-,-,-,-,-,-,-,1.7,-,-,0.3,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,2.2,-,-,-,-,식약처('15) 제3권,식품의약품안전처
11012004,51600,D000085-ZZ-AVG,D000085,음식,품목대표,해파리냉채,2019,전국(대표),평균,생채및 무침류,어패류무침,150,g,-,-,91,-,127.1,-,6.2,1.4,-,13.4,11.4,2.8,4.1,4.4,0,0.1,-,-,-,2.1,-,-,-,-,-,-,44.36,-,0.84,16.8,74.66,-,113.4,508.77,0.44,0.11,-,0.09,-,0.02,-,-,-,-,-,2.42,85.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56,0.32,-,-,-,-,0.1,-,0.04,-,0.13,-,-,-,-,-,-,-,-,-,-,-,11.78,-,-,-,0.34,-,0.09,-,-,-,-,-,204.4,331.34,353.72,99.87,178.5,288.76,-,287.27,83.56,433.64,-,120.84,40.57,389.42,568.17,1032.9,709.37,328.93,256.84,-,-,-,-,-,-,-,40.33,-,-,0.3,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.2,-,-,-,0.1,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.4,-,-,0,-,0,-,-,-,-,-,-,-,0.3,-,-,0,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,2,-,-,-,-,식약처('17) 제5권,식품의약품안전처
11013001,58462,D018127-ZZ-AVG,D018127,음식,품목대표,가지나물무침,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,17.95,-,45.89,-,0.71,0.75,-,2.09,1.17,0.08,0.52,0.56,0,0,-,-,-,1.33,-,-,-,-,-,-,11.6,0.12,-,8.39,22.54,-,111.17,137.08,0.1,0.02,-,0.08,-,0.56,-,-,-,-,-,0,61.85,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0.34,0.01,-,-,-,-,0,-,0.03,-,0.33,-,-,-,-,-,-,-,-,-,-,-,5.51,-,-,-,0,-,0.4,-,-,-,505.55,-,22,37.8,31.15,5.24,24.67,21.01,-,29.99,9.22,39.23,-,14.95,0.77,27.32,54.4,112.39,19.38,30.18,25.88,-,-,-,-,-,-,-,0,-,-,0.11,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.07,-,-,-,0.04,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.25,-,-,0.01,-,0,-,-,-,-,-,-,-,0.3,-,-,0.01,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,0.56,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013002,58465,D018130-ZZ-AVG,D018130,음식,품목대표,고사리나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,44.97,-,41.46,-,1.89,2.76,-,3.14,0.25,0,0.17,0.09,0,0,-,-,-,2.82,-,-,-,-,-,-,34.83,0.58,-,17.93,31.65,-,45.14,220.71,0.38,0.11,-,0.14,-,0,-,-,-,-,-,0,16.56,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.58,0.01,-,-,-,-,0,-,0.03,-,0.03,-,-,-,-,-,-,-,-,-,-,-,5.12,-,-,-,0,-,0,-,-,-,1585.17,-,76.62,148.14,101.89,22.31,87.64,83.14,-,101.4,30.44,97.57,-,56.06,6.98,97.8,156.31,257.09,81.62,83.75,96.41,-,-,-,-,-,-,-,0,-,-,0.35,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.24,-,-,-,0.09,-,-,0.01,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.57,-,-,0.03,-,0,-,-,-,-,-,-,-,1.01,-,-,0.08,-,-,0.01,-,-,0,-,-,0,-,0.02,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.01,0,-,0.01,-,0,-,-,-,-,-,0.75,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013003,58469,D018134-ZZ-AVG,D018134,음식,품목대표,도라지나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,65.04,-,37.7,-,1.24,3.76,-,6.56,0.45,0.17,0.09,0.19,0,0,-,-,-,2.44,-,-,-,-,-,-,23.76,0.22,-,19.43,26.54,-,67.55,205.51,0.15,0.06,-,0.07,-,0,-,-,-,-,-,0,3.24,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,2.57,0.01,-,-,-,-,0,-,0.02,-,0.08,-,-,-,-,-,-,-,-,-,-,-,5.4,-,-,-,0,-,0,-,-,-,807.78,-,19.31,33.05,23.52,4.37,22.37,27.9,-,27.71,13.02,228.9,-,15.57,0,28.22,57.83,235.32,18.61,20.62,31.48,-,-,-,-,-,-,-,0,-,-,0.5,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.34,-,-,-,0.14,-,-,0.01,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.86,-,-,0.04,-,0.01,-,-,-,-,-,-,-,1.63,-,-,0.13,-,-,0.01,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.02,0,-,0.02,-,0,-,-,-,-,-,0.74,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013004,58471,D018136-ZZ-AVG,D018136,음식,품목대표,무나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,10.56,-,46.97,-,0.31,0.23,-,1.82,1.65,0,0.75,0.9,0,0,-,-,-,0.82,-,-,-,-,-,-,12.32,0.03,-,4.75,5.44,-,94.17,176.09,0.09,0,-,0.13,-,0.52,-,-,-,-,-,0,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0.03,0,-,-,-,-,0.07,-,0.01,-,0.03,-,-,-,-,-,-,-,-,-,-,-,7.62,-,-,-,0,-,0.12,-,-,-,248.93,-,22.9,0,17.45,0,7.89,19.72,-,19.39,18.31,0,-,0,0,13.02,28.84,77.24,3.25,0,20.92,-,-,-,-,-,-,-,0,-,-,0.02,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.01,-,-,-,0,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.01,-,-,-,0.01,-,-,0,-,0,-,-,-,-,-,-,-,0.01,-,-,0.01,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,0.67,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013005,51603,D000105-ZZ-AVG,D000105,음식,품목대표,미나리나물,2019,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,29.53350468,-,44.15618,-,1.016495107,1.8334,-,2.241731062,0,0,0,0,0,0,-,-,-,1.765696211,-,-,-,-,-,-,38.84100764,-,0.280429101,11.96,27.44933934,-,119.1596703,150.3295096,0.14,0.03,-,0.48,-,2.53,-,-,-,-,-,0,894.3859985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.35,0.03,-,-,-,-,0,-,0.034765454,-,0,-,-,-,-,-,-,-,-,-,-,-,24.2,-,-,-,0,-,0,-,-,-,-,-,34.02,79.73,65.42,10.43,39.88,43.13,-,51.97,19.33,52.4,-,34.83,6.7,57.34,163.2,216.33,8.18,39.94,46.99,-,-,-,-,-,-,-,0,-,-,0.251852666,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.2,-,-,-,0.1,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.5,-,-,0,-,0.1,-,-,-,-,-,-,-,0.7,-,-,0.1,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.010538344,0,-,0,-,0,-,-,-,-,-,0.752193831,-,-,-,-,식약처('14) 명절,식품의약품안전처
11013006,58475,D018140-ZZ-AVG,D018140,음식,품목대표,숙주나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,17.5,-,45.97,-,1.11,0.79,-,1.48,0.79,0,0.35,0.44,0,0,-,-,-,0.84,-,-,-,-,-,-,7.49,0.18,-,8.36,17.79,-,39.77,201.52,0.08,0.09,-,0.04,-,0.91,-,-,-,-,-,0,10.92,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0.37,0,-,-,-,-,0.01,-,0.03,-,0,-,-,-,-,-,-,-,-,-,-,-,11.57,-,-,-,0,-,0.53,-,-,-,892,-,43.34,63.92,51.08,7.81,60.11,38.01,-,61.36,24.07,81.43,-,33.91,0,35.94,195.9,96.11,25.33,34.34,39.33,-,-,-,-,-,-,-,0,-,-,0.06,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.04,-,-,-,0.02,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.12,-,-,0,-,0,-,-,-,-,-,-,-,0.16,-,-,0.02,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,0.65,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013007,58476,D018141-ZZ-AVG,D018141,음식,품목대표,시금치나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,34.28,-,43.12,-,1.87,2.23,-,1.68,0.05,0,0,0,0,0.05,-,-,-,0.99,-,-,-,-,-,-,43.06,0.64,-,33.3,29.17,-,313.49,68.12,0.43,0.08,-,0.11,-,0.75,-,-,-,-,-,0,921.31,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.62,0,-,-,-,-,0,-,0.1,-,0.45,-,-,-,-,-,-,-,-,-,-,-,17.32,-,-,-,0,-,0.13,-,-,-,1159.97,-,64.28,123.71,84.16,3.74,76.44,52.79,-,73.29,32.41,74.76,-,16.93,1.09,81.83,117.24,186.25,74.21,43.11,53.74,-,-,-,-,-,-,-,0,-,-,0.2,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.12,-,-,-,0.06,-,-,0.01,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.41,-,-,0.03,-,0.01,-,-,-,-,-,-,-,0.5,-,-,0.09,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.06,0.02,-,0.04,-,0,-,-,-,-,-,1.1,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013009,58485,D018150-ZZ-AVG,D018150,음식,품목대표,취나물,2020,전국(대표),평균,생채및 무침류,나물.채소류무침,90,g,-,-,39.38,-,80.79,-,2.77,1.49,-,3.71,0.76,0,0.53,0.23,0,0,-,-,-,4.13,-,-,-,-,-,-,88.78,0.69,-,22.56,39.35,-,206.5,211.4,0.5,0.18,-,0.48,-,0.89,-,-,-,-,-,0,236.01,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,2.93,0,-,-,-,-,0,-,0.06,-,2.4,-,-,-,-,-,-,-,-,-,-,-,8.69,-,-,-,0,-,0.65,-,-,-,2359.63,-,100.63,201.91,182.04,36.15,136.62,122.67,-,143.66,53.57,162.39,-,94.24,4.9,138.86,245.07,370.66,130.22,115.67,120.38,-,-,-,-,-,-,-,0,-,-,0.17,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.13,-,-,-,0.04,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.22,-,-,0.01,-,0,-,-,-,-,-,-,-,0.41,-,-,0.17,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.01,0,-,0.01,-,0,-,-,-,-,-,1.23,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013010,58487,D018152-ZZ-AVG,D018152,음식,품목대표,콩나물,2020,전국(대표),평균,생채및 무침류,나물.채소류무침,50,g,-,-,34.54,-,43.46,-,1.93,2.27,-,1.6,0.25,0,0.05,0.21,0,0,-,-,-,0.85,-,-,-,-,-,-,26.23,0.29,-,14.47,34.24,-,64.64,193.59,0.17,0.08,-,0.15,-,0.77,-,-,-,-,-,0,20.6,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.39,0.01,-,-,-,-,0.05,-,0.03,-,0.19,-,-,-,-,-,-,-,-,-,-,-,12.21,-,-,-,0,-,0.32,-,-,-,1563.13,-,66.5,113.69,80.72,15.26,87.02,68.29,-,84.73,33.87,138.92,-,57.76,20.98,70.74,296.84,222.59,58.98,60.58,85.67,-,-,-,-,-,-,-,0,-,-,0.24,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.16,-,-,-,0.07,-,-,0.01,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.46,-,-,0.02,-,0,-,-,-,-,-,-,-,0.76,-,-,0.07,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,0.74,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013011,58464,D018129-ZZ-AVG,D018129,음식,품목대표,고구마줄기나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,41.64,-,43.25,-,0.49,3.5,-,2.05,0,0,0,0,0,0,-,-,-,1.56,-,-,-,-,-,-,55.41,0.15,-,7.74,14.32,-,60.93,89.63,0.07,0.02,-,0.09,-,0.29,-,-,-,-,-,0,22.75,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,2.07,0,-,-,-,-,0,-,0.03,-,0.05,-,-,-,-,-,-,-,-,-,-,-,1.22,-,-,-,0,-,0.08,-,-,-,344.79,-,14.28,31.06,16.76,1.11,17.22,16.55,-,18.97,8.88,24.47,-,8.66,5.2,18.16,55.81,73.8,15.51,0,18.35,-,-,-,-,-,-,-,0,-,-,0.58,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.37,-,-,-,0.19,-,-,0.02,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.07,-,-,0.05,-,0.01,-,-,-,-,-,-,-,1.97,-,-,0.16,-,-,0.01,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.08,0.02,-,0.06,-,0,-,-,-,-,-,0.72,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013012,51657,D000198-ZZ-AVG,D000198,음식,품목대표,우거지나물무침,2019,전국(대표),평균,생채및 무침류,나물.채소류무침,150,g,-,-,129,-,125.4,-,4.5,8.5,-,8.7,1.5,0.2,0.9,0.4,0,0,-,-,-,8.7,-,-,-,-,-,-,195.53,-,2.58,39.63,86.54,-,191.41,772.52,0.85,0.13,-,1.21,-,0.01,-,-,-,-,-,0,1865.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.09,0.78,-,-,-,-,0.25,-,0.06,-,0.12,-,-,-,-,-,-,-,-,-,-,-,29.01,-,-,-,0.04,-,0.85,-,-,-,-,-,154.08,306.5,231.33,34.54,203,166.86,-,202.72,83.79,272.87,-,125.94,27.25,217.45,395.22,916.21,204.12,167.03,181.77,-,-,-,-,-,-,-,1.31,-,-,1,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.7,-,-,-,0.3,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.8,-,-,0.1,-,0,-,-,-,-,-,-,-,2.8,-,-,1.6,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0,-,0,-,0,-,-,-,-,-,2.9,-,-,-,-,식약처('17) 제5권,식품의약품안전처
11014001,26485,P037951-ZZ-AVG,P037951,가공식품,상용제품,골뱅이무침,2020,㈜엠디에스코리아,평균,즉석섭취식품,즉석섭취식품,350,g,350,-,510,-,-,-,19,12,-,81,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2620,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,-,-,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,식약처('20),식품의약품안전처
11014002,58671,D018336-ZZ-AVG,D018336,음식,품목대표,김무침,2020,전국(대표),평균,생채및 무침류,어패류무침,30,g,-,-,77.57,-,12.49,-,6.35,3.22,-,5.8,1.72,1.5,0.13,0.08,0,0,-,-,-,5.24,-,-,-,-,-,-,72.32,1.51,-,60.18,113.91,-,385.96,303.3,0.61,0.09,-,0.48,-,14.08,-,-,-,-,-,0,3073.17,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.49,0.01,-,-,-,-,0,-,0.42,-,1.9,-,-,-,-,-,-,-,-,-,-,-,168.31,-,-,-,13.88,-,3.4,-,-,-,5321.04,-,178.48,394.66,264.72,75.23,221.24,271.6,-,359,78.75,725.42,-,145.16,19.95,610.11,478.87,675.69,336.56,213.64,271.95,-,-,-,-,-,-,-,0,-,-,0.46,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.33,-,-,-,0.11,-,-,0.01,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.81,-,-,0.02,-,0.02,-,-,-,-,-,-,-,1,-,-,0.01,-,-,0,-,-,0.01,-,-,0.01,-,0.02,-,-,-,0.29,-,-,-,0,-,-,0,-,-,-,-,-,0.02,0.01,-,0.01,-,0,-,-,-,-,-,2.13,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014003,58688,D018353-ZZ-AVG,D018353,음식,품목대표,미역초무침,2020,전국(대표),평균,생채및 무침류,어패류무침,50,g,-,-,17.49,-,45.4,-,0.59,0.51,-,2.62,0.65,0.05,0.18,0.3,0,0.12,-,-,-,1.97,-,-,-,-,-,-,39.28,0.16,-,26.17,12.59,-,84.96,225.9,0.12,0.04,-,0.04,-,3.22,-,-,-,-,-,0,58.77,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0.25,0,-,-,-,-,0,-,0.04,-,0.07,-,-,-,-,-,-,-,-,-,-,-,3.49,-,-,-,0.17,-,0,-,-,-,441.94,-,24.43,54.66,22.96,2.55,27.43,20.25,-,23.72,9.5,21.69,-,19.67,1.14,28.76,42.79,82.17,23.29,14.92,22.01,-,-,-,-,-,-,-,0,-,-,0.08,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.05,-,-,-,0.02,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.15,-,-,0,-,0,-,-,-,-,-,-,-,0.17,-,-,0,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,0.87,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
